Prottoy,-71,2
Prottoy,-65,2
Prottoy,-65,2
Prottoy,-61,2
Prottoy,-65,2
Prottoy,-70,2
Prottoy,-66,2
Prottoy,-71,2
Prottoy,-65,2
Prottoy,-70,2
Prottoy,-65,2
Prottoy,-72,2
Prottoy,-72,2
Prottoy,-72,2
Prottoy,-72,2
Prottoy,-67,2
Prottoy,-72,2
Prottoy,-67,2
Prottoy,-73,2
Prottoy,-73,2
Prottoy,-74,2
Prottoy,-68,2
Prottoy,-68,2
Prottoy,-68,2
Prottoy,-68,2
Prottoy,-68,2
Prottoy,-73,2
Prottoy,-73,2
Prottoy,-68,2
Prottoy,-68,2
Prottoy,-68,2
Prottoy,-73,2
Prottoy,-68,2
Prottoy,-68,2
Prottoy,-74,2
Prottoy,-73,2
Prottoy,-73,2
Prottoy,-73,2
Prottoy,-73,2
Prottoy,-74,2
Prottoy,-74,2
Prottoy,-67,2
Prottoy,-67,2
Prottoy,-69,2
Prottoy,-72,2
Prottoy,-70,2
Prottoy,-69,2
Prottoy,-66,2
Prottoy,-66,2
Prottoy,-76,2
Prottoy,-69,2
Prottoy,-76,2
Prottoy,-66,2
Prottoy,-75,2
Prottoy,-74,2
Prottoy,-75,2
Prottoy,-68,2
Prottoy,-75,2
Prottoy,-66,2
Prottoy,-76,2
Prottoy,-65,2
Prottoy,-75,2
Prottoy,-68,2
Prottoy,-65,2
Prottoy,-66,2
Prottoy,-75,2
Prottoy,-76,2
Prottoy,-66,2
Prottoy,-76,2
Prottoy,-66,2
Prottoy,-69,2
Prottoy,-75,2
Prottoy,-66,2
Prottoy,-64,2
Prottoy,-68,2
Prottoy,-75,2
Prottoy,-74,2
Prottoy,-69,2
Prottoy,-69,2
Prottoy,-65,2
Prottoy,-67,2
Prottoy,-68,2
Prottoy,-68,2
Prottoy,-68,2
Prottoy,-74,2
Prottoy,-67,2
Prottoy,-67,2
Prottoy,-75,2
Prottoy,-75,2
Prottoy,-68,2
Prottoy,-68,2
Prottoy,-70,2
Prottoy,-66,2
Prottoy,-68,2
Prottoy,-66,2
Prottoy,-67,2
Prottoy,-66,2
Prottoy,-74,2
Prottoy,-67,2
Prottoy,-65,2
